1,,,,
2,,,,
3,,,,
4,,,,
5,,,,
6,1019.0,1194.0,638.0,712.0
7,1000.8139035976377,1194.0,618.077984120547,712.0
8,986.1541750071319,1194.0,599.6136743978797,712.0
9,971.4748103533343,1194.0,583.6485883746059,712.0
10,955.7557914916564,1194.0,570.6939142906189,712.0
11,943.0408299251051,1194.0,556.6250732215993,712.0
12,931.9353451133959,1194.0,544.5276450862254,712.0
13,919.6762306622463,1194.0,531.589594166084,712.0
14,910.3600055941715,1194.0,520.759260868872,712.0
15,903.9180414353718,1194.0,510.85751474965934,712.0
16,895.302784647365,1194.0,501.453313510252,712.0
17,887.7213638317262,1194.0,493.2948503218522,712.0
18,880.5265895909477,1194.0,484.47385197862394,712.0
19,873.7353886866467,1194.0,477.16930836018247,712.0
20,867.616406988874,1194.0,469.6394855473167,712.0
21,861.5976719994682,1194.0,464.7626607694574,712.0
22,856.1026446129538,1194.0,457.9164090928097,712.0
23,850.6611497909181,1194.0,451.9860955772381,712.0
24,844.4674322703315,1194.0,450.65375380522363,712.0
25,839.5866097335108,1194.0,446.47005590166026,712.0
26,835.1483825730078,1194.0,440.9377251988349,712.0
27,830.7858256031043,1194.0,435.0203240250181,712.0
28,825.8569525623462,1194.0,429.3649506973517,712.0
29,821.8271791028344,1194.0,424.32820815694396,712.0
30,818.2688749908459,1194.0,419.62970682546313,712.0
31,815.9332763805136,1194.0,415.4450131622457,712.0
32,812.2982046356664,1194.0,411.3201954273935,712.0
33,808.9090098836634,1194.0,407.25444333787374,712.0
34,805.6759276342185,1194.0,403.23745892172053,712.0
35,801.8933532976528,1194.0,399.9117111065183,712.0
36,799.8137789702885,1194.0,396.62780326165887,712.0
37,797.5603682434507,1194.0,393.10501831587453,712.0
38,517.650881976593,1194.0,322.0134146248648,712.0
39,515.9754219268176,1194.0,322.0134146248648,712.0
40,512.9690506405456,1194.0,322.0134146248648,712.0
41,511.37817338339545,1194.0,322.0134146248648,712.0
42,508.6783576038234,1194.0,322.0134146248648,712.0
43,506.1144062569703,1194.0,322.0134146248648,712.0
44,504.13293722283163,1194.0,322.0134146248648,712.0
45,502.08206881067747,1194.0,322.0134146248648,712.0
46,500.01765702563256,1194.0,322.0134146248648,712.0
47,496.9818059018507,1194.0,322.0134146248648,712.0
48,494.4705060776985,1194.0,322.0134146248648,712.0
49,491.4044557828089,1194.0,322.0134146248648,712.0
50,488.7330992096198,1194.0,322.0134146248648,712.0
51,485.73509658430555,1194.0,322.0134146248648,712.0
52,482.6408827745434,1194.0,322.0134146248648,712.0
53,479.71046675154037,1194.0,322.0134146248648,712.0
54,476.8083287348001,1194.0,322.0134146248648,712.0
55,473.5332527932401,1194.0,322.0134146248648,712.0
56,470.517571870012,1194.0,322.0134146248648,712.0
57,467.4423940354188,1194.0,322.0134146248648,712.0
58,464.06078740187735,1194.0,322.0134146248648,712.0
59,460.77114354530505,1194.0,322.0134146248648,712.0
60,457.08498154535306,1194.0,322.0134146248648,712.0
61,453.24332298801295,1194.0,322.0134146248648,712.0
62,449.3020332660407,1194.0,322.0134146248648,712.0
63,445.30921056896403,1194.0,322.0134146248648,712.0
64,441.1382117506686,1194.0,322.0134146248648,712.0
65,436.6173300639507,1194.0,322.0134146248648,712.0
66,432.38066366759193,1194.0,322.0134146248648,712.0
67,427.1523560473068,1194.0,322.0134146248648,712.0
68,421.95811995166196,1194.0,322.0134146248648,712.0
69,416.99584880327313,1194.0,322.0134146248648,712.0
70,411.4038484291517,1194.0,322.0134146248648,712.0
71,405.76376035102487,1194.0,322.0134146248648,712.0
72,396.5681293513119,1194.0,322.0134146248648,712.0
73,392.03105147243133,1194.0,322.0134146248648,712.0
74,386.21338953721084,1194.0,322.0134146248648,712.0
75,374.01452921842406,1194.0,322.0134146248648,712.0
76,363.64104858705787,1194.0,322.0134146248648,714.5456025299593
77,355.2332007289143,1194.0,322.0134146248648,714.5456025299593
78,346.06138543456007,1194.0,322.0134146248648,714.5456025299593
79,333.8377984701226,1194.0,322.0134146248648,714.5456025299593
80,321.5927766091026,1194.0,322.0134146248648,714.5456025299593
81,313.1125232975727,1194.0,322.0134146248648,714.5456025299593
82,306.8811250107201,1194.0,322.0134146248648,714.5456025299593
83,295.78466751721305,1194.0,322.0134146248648,714.5456025299593
84,284.02047475237583,1194.0,322.0134146248648,714.5456025299593
85,267.86378439237245,1194.0,322.0134146248648,714.5456025299593
86,256.0878309717755,1194.0,322.0134146248648,714.5456025299593
87,243.76649717586835,1194.0,322.0134146248648,714.5456025299593
88,229.8679321557421,1194.0,322.0134146248648,714.5456025299593
89,215.390022201559,1194.0,322.0134146248648,714.5456025299593
90,200.75334955642643,1194.0,322.0134146248648,714.5456025299593
91,179.1168052375412,1194.0,322.0134146248648,714.5456025299593
92,157.20998629802247,1194.0,322.0134146248648,714.5456025299593
93,135.1109130960367,1194.0,322.0134146248648,714.5456025299593
94,110.95149812574141,1194.0,322.0134146248648,718.1280449756846
95,83.37637134493755,1194.0,322.0134146248648,725.2976379795491
96,36.085453541436294,1194.0,322.0134146248648,730.4530859259622
97,6.4818953631115335,1194.0,322.0134146248648,734.4687132450437
98,-13.221728333376618,1194.0,322.0134146248648,737.8720459660454
99,-24.7084547942806,1194.0,322.0134146248648,740.8782733533145
100,-34.16479215360772,1194.0,322.0134146248648,743.7900015886428

Vehicle_ID,Initial_BBox,Current_BBox

Direction,Count
left_to_right,0
right_to_left,2
top_to_bottom,1
bottom_to_top,1
